Lat,Lng,Altitude(f,Accuracy,Date2
32.906269999999999,-97.036290000000008,"521","65",2019-09-11 18:56:20+02:00
32.905990000000003,-97.036220000000000,"524","65",2019-09-11 18:57:46+02:00
32.905940000000001,-97.036240000000006,"524","65",2019-09-11 19:02:39+02:00
32.902229999999996,-97.038539999999998,"567","65",2019-09-11 19:23:17+02:00
32.902509999999999,-97.037369999999996,"567","65",2019-09-11 19:25:28+02:00
32.902920000000002,-97.036550000000005,"564","65",2019-09-11 19:28:05+02:00
32.904240000000001,-97.035939999999997,"564","65",2019-09-11 19:30:12+02:00
32.906030000000001,-97.036230000000003,"551","65",2019-09-11 19:32:23+02:00
32.906720000000000,-97.037030000000001,"567","65",2019-09-11 19:34:30+02:00
32.906559999999999,-97.036580000000001,"570","65",2019-09-11 19:35:22+02:00
32.905799999999999,-97.036349999999999,"554","65",2019-09-11 19:37:10+02:00
32.904670000000003,-97.035869999999989,"551","65",2019-09-11 19:39:22+02:00
32.903579999999998,-97.035980000000009,"580","50",2019-09-11 19:41:48+02:00
32.903540000000000,-97.036069999999995,"560","65",2019-09-11 19:47:03+02:00
40.490229999999997,-3.568530000000000,"1941","165",2019-09-12 13:15:41+02:00
40.491630000000001,-3.567490000000000,"1958","65",2019-09-12 13:17:51+02:00
40.493049999999997,-3.567560000000000,"1931","65",2019-09-12 13:20:03+02:00
40.494590000000002,-3.567180000000000,"1935","65",2019-09-12 13:22:13+02:00
40.494799999999998,-3.566760000000000,"1931","65",2019-09-12 13:24:44+02:00
40.494770000000003,-3.566820000000000,"1931","65",2019-09-12 13:26:30+02:00
40.494549999999997,-3.566900000000000,"1928","65",2019-09-12 13:35:45+02:00
40.494349999999997,-3.567070000000000,"1954","65",2019-09-12 13:37:52+02:00
40.490870000000001,-3.591300000000000,"1990","65",2019-09-12 13:48:44+02:00
40.491430000000001,-3.592440000000000,"2010","65",2019-09-12 13:50:57+02:00
40.490650000000002,-3.592570000000000,"2013","65",2019-09-12 13:53:07+02:00
40.491190000000003,-3.593210000000000,"2007","65",2019-09-12 13:55:20+02:00
40.490940000000002,-3.593200000000000,"2023","50",2019-09-12 13:56:53+02:00
40.490549999999999,-3.593000000000000,"2000","65",2019-09-12 13:58:59+02:00
40.489559999999997,-3.593080000000000,"2023","50",2019-09-12 14:00:19+02:00
40.489800000000002,-3.592960000000000,"2017","50",2019-09-12 14:02:14+02:00
40.489620000000002,-3.593120000000000,"2013","30",2019-09-12 14:04:43+02:00
40.489660000000001,-3.592830000000000,"2017","50",2019-09-12 14:06:51+02:00
40.490520000000004,-3.592930000000000,"2027","50",2019-09-12 14:08:16+02:00
40.489890000000003,-3.592570000000000,"2023","100",2019-09-12 14:08:35+02:00
40.490120000000005,-3.592300000000000,"2020","50",2019-09-12 14:11:36+02:00
40.489950000000000,-3.592440000000000,"2000","30",2019-09-12 14:13:13+02:00
40.490390000000005,-3.592770000000000,"2027","100",2019-09-12 14:14:46+02:00
40.489890000000003,-3.592780000000000,"2023","100",2019-09-12 15:06:11+02:00
40.490520000000004,-3.592930000000000,"2004","65",2019-09-12 15:17:13+02:00
40.490749999999998,-3.592770000000000,"2004","65",2019-09-12 15:19:22+02:00
40.490600000000001,-3.592570000000000,"2010","65",2019-09-12 15:24:02+02:00
40.490549999999999,-3.592620000000000,"2007","65",2019-09-12 15:25:58+02:00
40.492069999999998,-3.593010000000000,"2013","65",2019-09-12 15:32:26+02:00
40.491759999999999,-3.593130000000000,"2020","65",2019-09-12 15:34:37+02:00
40.491579999999999,-3.593200000000000,"2000","65",2019-09-12 15:36:57+02:00
40.491050000000001,-3.593170000000000,"2004","65",2019-09-12 15:38:38+02:00
40.490870000000001,-3.593020000000000,"2004","65",2019-09-12 15:40:45+02:00
40.490829999999995,-3.592750000000000,"2007","65",2019-09-12 15:42:29+02:00
40.490510000000000,-3.592920000000000,"2004","65",2019-09-12 15:44:42+02:00
40.490150000000000,-3.592930000000000,"2023","50",2019-09-12 15:46:03+02:00
40.489829999999998,-3.593110000000000,"2020","100",2019-09-12 15:47:49+02:00
40.489730000000002,-3.592750000000000,"2023","100",2019-09-12 15:49:24+02:00
40.489509999999996,-3.592610000000000,"2023","100",2019-09-12 15:51:30+02:00
40.489899999999999,-3.592110000000000,"2020","50",2019-09-12 15:54:01+02:00
40.489959999999996,-3.592360000000000,"2017","30",2019-09-12 15:55:23+02:00
40.490450000000003,-3.592890000000000,"2017","65",2019-09-12 15:58:08+02:00
40.489950000000000,-3.592370000000000,"1997","50",2019-09-12 15:58:59+02:00
34.189160000000001,-118.600399999999993,"813","10",2019-09-06 16:43:14-07:00
34.188959999999994,-118.600399999999993,"810","10",2019-09-06 16:58:07-07:00
34.188400000000001,-118.600499999999997,"810","10",2019-09-06 16:59:54-07:00
34.187750000000001,-118.601299999999995,"816","10",2019-09-06 17:01:18-07:00
34.185530000000000,-118.601600000000005,"820","30",2019-09-06 17:03:24-07:00
34.179369999999999,-118.601500000000001,"842","50",2019-09-06 17:04:42-07:00
34.177209999999995,-118.597800000000007,"892","10",2019-09-06 17:05:58-07:00
34.170639999999999,-118.597700000000003,"888","30",2019-09-06 17:07:15-07:00
34.166109999999996,-118.597300000000004,"905","10",2019-09-06 17:08:34-07:00
34.166640000000001,-118.599299999999999,"957","10",2019-09-06 17:09:55-07:00
34.165630000000000,-118.599400000000003,"1003","10",2019-09-06 17:30:39-07:00
34.164870000000001,-118.599500000000006,"1039","10",2019-09-06 17:32:46-07:00
34.164340000000003,-118.599999999999994,"1056","10",2019-09-06 17:34:52-07:00
34.164140000000003,-118.599999999999994,"1059","10",2019-09-06 17:39:51-07:00
34.164819999999999,-118.599400000000003,"1049","10",2019-09-06 17:42:02-07:00
34.162559999999999,-118.570400000000006,"842","30",2019-09-06 18:46:58-07:00
34.168490000000006,-118.570899999999995,"852","10",2019-09-06 18:48:16-07:00
34.172069999999998,-118.567499999999995,"833","10",2019-09-06 18:49:35-07:00
34.172090000000004,-118.566999999999993,"836","10",2019-09-06 18:51:02-07:00
34.172040000000003,-118.566900000000004,"836","10",2019-09-06 18:53:45-07:00
34.159129999999998,-118.575900000000004,"902","10",2019-09-06 19:05:50-07:00
34.157759999999996,-118.584199999999996,"990","10",2019-09-06 19:07:09-07:00
34.158640000000005,-118.591099999999997,"980","10",2019-09-06 19:08:28-07:00
34.161679999999997,-118.596699999999998,"951","10",2019-09-06 19:09:47-07:00
34.166480000000000,-118.598200000000006,"931","10",2019-09-06 19:11:03-07:00
34.163990000000005,-118.600099999999998,"1082","30",2019-09-07 08:58:49-07:00
34.164729999999999,-118.599599999999995,"1072","10",2019-09-07 09:00:39-07:00
34.165720000000000,-118.599000000000004,"1006","10",2019-09-07 09:09:28-07:00
34.167149999999999,-118.598600000000005,"944","10",2019-09-07 09:10:47-07:00
34.162309999999998,-118.596999999999994,"931","30",2019-09-07 09:12:05-07:00
34.158390000000004,-118.592299999999994,"967","10",2019-09-07 09:13:25-07:00
34.160980000000002,-118.588499999999996,"947","10",2019-09-07 09:14:44-07:00
34.166190000000000,-118.586699999999993,"895","10",2019-09-07 09:16:02-07:00
34.167310000000001,-118.585999999999999,"918","10",2019-09-07 09:18:16-07:00
34.166920000000005,-118.585499999999996,"924","10",2019-09-07 09:19:49-07:00
34.167159999999996,-118.585499999999996,"944","10",2019-09-07 09:25:37-07:00
34.167120000000004,-118.585200000000000,"931","10",2019-09-07 09:30:07-07:00
34.167029999999997,-118.584599999999995,"918","10",2019-09-07 09:32:16-07:00
34.167000000000002,-118.584999999999994,"911","10",2019-09-07 09:34:20-07:00
34.167140000000003,-118.584800000000001,"918","10",2019-09-07 09:36:32-07:00
34.167529999999999,-118.584400000000002,"911","10",2019-09-07 09:38:21-07:00
34.167040000000000,-118.585300000000004,"918","10",2019-09-07 09:40:34-07:00
34.167149999999999,-118.585499999999996,"908","10",2019-09-07 09:42:51-07:00
34.167229999999996,-118.586500000000001,"918","10",2019-09-07 09:45:35-07:00
34.166770000000000,-118.588099999999997,"895","10",2019-09-07 09:46:54-07:00
34.176479999999998,-118.589399999999998,"846","10",2019-09-07 09:48:12-07:00
34.182959999999994,-118.592799999999997,"810","10",2019-09-07 09:49:37-07:00
34.182980000000001,-118.598799999999997,"826","10",2019-09-07 09:50:55-07:00
34.183070000000001,-118.603600000000000,"829","10",2019-09-07 09:52:13-07:00
34.183300000000003,-118.603700000000003,"836","10",2019-09-07 09:54:32-07:00
34.183309999999999,-118.603999999999999,"833","30",2019-09-07 09:55:53-07:00
34.183440000000004,-118.603800000000007,"833","30",2019-09-07 09:57:00-07:00
34.183219999999999,-118.603999999999999,"820","10",2019-09-07 09:59:23-07:00
34.183170000000004,-118.603700000000003,"820","10",2019-09-07 10:00:58-07:00
34.183560000000000,-118.603399999999993,"829","10",2019-09-07 10:03:10-07:00
34.183300000000003,-118.603600000000000,"823","10",2019-09-07 10:05:01-07:00
34.182929999999999,-118.605599999999995,"820","10",2019-09-07 10:06:17-07:00
34.182899999999997,-118.609600000000000,"823","10",2019-09-07 10:07:35-07:00
34.182729999999999,-118.614599999999996,"803","10",2019-09-07 10:09:34-07:00
34.179310000000001,-118.616399999999999,"842","30",2019-09-07 10:10:52-07:00
34.183259999999997,-118.623300000000000,"842","10",2019-09-07 10:12:11-07:00
34.186760000000000,-118.623300000000000,"833","10",2019-09-07 10:13:32-07:00
34.187190000000001,-118.624200000000002,"842","10",2019-09-07 10:15:38-07:00
34.187480000000001,-118.624700000000004,"839","10",2019-09-07 10:16:57-07:00
34.187399999999997,-118.625000000000000,"836","10",2019-09-07 10:18:22-07:00
34.187709999999996,-118.624899999999997,"836","50",2019-09-07 10:20:45-07:00
34.188079999999999,-118.625200000000007,"846","65",2019-09-07 10:22:54-07:00
34.188499999999998,-118.624700000000004,"846","10",2019-09-07 10:25:04-07:00
34.188769999999998,-118.625100000000003,"839","50",2019-09-07 10:27:19-07:00
34.188479999999998,-118.624600000000001,"842","65",2019-09-07 10:28:40-07:00
34.188559999999995,-118.624899999999997,"856","65",2019-09-07 10:31:03-07:00
34.188499999999998,-118.624700000000004,"836","50",2019-09-07 10:32:31-07:00
34.187410000000000,-118.624399999999994,"839","10",2019-09-07 10:34:39-07:00
34.187390000000001,-118.624200000000002,"839","10",2019-09-07 10:35:58-07:00
34.186859999999996,-118.624600000000001,"839","10",2019-09-07 10:37:20-07:00
34.186489999999999,-118.629999999999995,"842","10",2019-09-07 10:38:38-07:00
34.186619999999998,-118.642600000000002,"849","10",2019-09-07 10:40:04-07:00
34.180890000000005,-118.643100000000004,"862","10",2019-09-07 10:41:22-07:00
34.172100000000000,-118.641700000000000,"875","10",2019-09-07 10:42:40-07:00
34.171920000000000,-118.631399999999999,"872","10",2019-09-07 10:44:01-07:00
34.171950000000002,-118.623599999999996,"869","10",2019-09-07 10:45:36-07:00
34.171970000000002,-118.614699999999999,"862","10",2019-09-07 10:46:53-07:00
34.171959999999999,-118.607600000000005,"869","10",2019-09-07 10:48:13-07:00
34.173000000000002,-118.602500000000006,"865","10",2019-09-07 10:49:33-07:00
34.170920000000002,-118.597499999999997,"872","10",2019-09-07 10:50:52-07:00
34.168289999999999,-118.597499999999997,"895","10",2019-09-07 10:52:09-07:00
34.166899999999998,-118.598399999999998,"918","10",2019-09-07 10:53:30-07:00
34.165700000000001,-118.598799999999997,"987","10",2019-09-07 10:54:49-07:00
34.165720000000000,-118.599199999999996,"1000","10",2019-09-07 11:08:17-07:00
34.155749999999998,-118.633300000000006,"895","10",2019-09-07 12:32:05-07:00
34.155780000000000,-118.633600000000001,"934","10",2019-09-07 12:33:32-07:00
34.156350000000003,-118.634299999999996,"931","10",2019-09-07 12:35:31-07:00
34.151850000000003,-118.628299999999996,"957","10",2019-09-07 12:36:49-07:00
34.149700000000003,-118.614699999999999,"1088","10",2019-09-07 12:38:08-07:00
34.150420000000004,-118.609600000000000,"1043","10",2019-09-07 12:39:27-07:00
34.151020000000003,-118.604500000000002,"1020","10",2019-09-07 12:41:21-07:00
34.144940000000005,-118.598200000000006,"1138","10",2019-09-07 12:42:40-07:00
34.146690000000000,-118.595500000000001,"1092","10",2019-09-07 12:43:59-07:00
34.152970000000003,-118.595900000000000,"1046","10",2019-09-07 12:45:17-07:00
34.160350000000001,-118.596199999999996,"957","10",2019-09-07 12:46:35-07:00
34.166559999999997,-118.598100000000002,"938","10",2019-09-07 12:47:53-07:00
34.165700000000001,-118.598900000000000,"1010","10",2019-09-07 12:49:13-07:00
